Position_2,Final_result
16.6437,16.00939586321975
17.204900000000002,16.553510931646134
17.8046,17.14561419563923
18.4391,17.75747290972785
19.1057,18.39647705276314
19.7996,19.078784844065293
20.518800000000002,19.76300051860034
21.2607,20.463310904011223
22.023,21.207667226331925
22.8037,21.93584977444039
23.0211,22.10955669314378
22.2031,21.273486643672598
21.4005,20.445560444490354
20.6152,19.680528802280506
19.8492,18.93242926367016
19.1049,18.20396795004966
18.384700000000002,17.446847402173397
17.691000000000003,16.707491322099873
17.0287,16.05752715273491
16.4006,15.453515938796041
15.8108,14.873106560155751
15.2638,14.393422022405414
14.7644,13.900606016791507
14.3174,13.459193535509325
13.927999999999999,13.074436904685708
13.601099999999999,12.800717672673382
13.341,12.543331217912126
13.1523,12.399184632333256
13.037799999999999,12.322868305696856
12.9994,12.284810662226816
13.037799999999999,12.322868305696856
13.1524,12.46895669344909
13.3411,12.656008264354087
13.6008,12.941991627400581
13.927700000000002,13.291024187522336
14.317499999999999,13.677356109393708
14.7645,14.14208302453866
15.264,14.636836237122223
15.811,15.178322602175419
16.4008,15.7809535564505
17.0289,16.40203647313204
17.691200000000002,17.05636959781914
18.3841,17.74025259370612
19.1042,18.46706729936085
19.8495,19.215096132367147
20.6155,19.968703192057202
21.4008,20.739970375087236
22.203300000000002,21.53804165158154
23.0214,22.338259921226452
22.4719,21.80099856780471
21.6332,20.987281559832727
20.8086,20.17739405662716
20.0,19.38177551217574
19.2095,18.607275762402622
18.438399999999998,17.8462926492983
17.691200000000002,17.10805404697976
16.9701,16.394895940458902
16.2784,15.711641760897878
15.6202,15.058215747651449
14.999699999999999,14.443148337314692
14.421999999999999,13.870176392077514
13.892299999999999,13.344549361782374
13.4163,12.867926642104331
12.9994,12.453926654639206
12.648599999999998,12.1054619426844
12.3688,11.820723132322202
12.165099999999999,11.618310403666783
12.0412,11.495178566948887
11.999600000000001,11.444399147491488
12.0412,11.485739305165232
12.165,11.596531639244523
12.3688,11.783856515448832
12.6489,12.062013666801674
12.9998,12.410389570947434
13.4161,12.805234539371193
13.8921,13.277354270482466
14.421800000000001,13.78069649420815
14.9996,14.353003117890696
15.620000000000001,14.941420250788504
16.278200000000002,15.592142924567348
16.9698,16.245093984175156
17.6919,16.957175511122106
18.4391,17.693086073190305
19.209300000000002,18.414458348535412
19.9998,19.189915805045334
20.8083,19.98141702638872
21.6329,20.78674972756595
22.4717,21.60362538373709
22.8249,21.901238770091926
21.954,21.055434138664943
21.0947,20.218123222802525
20.2482,19.34253458245131
19.4164,18.528824806219017
18.601100000000002,17.675746668493524
17.8046,16.894360525756465
17.029600000000002,16.07176391961486
16.278200000000002,15.333096876183951
15.5558,14.621957444332972
14.8656,13.945928175166149
14.212299999999999,13.362967718197469
13.601199999999999,12.758916962234101
13.0382,12.254071980098287
12.5298,11.795423619189854
12.083,11.35241659401757
11.7046,10.977077654723864
11.4013,10.67613430745037
11.18,10.495284129351417
11.0451,10.361325187853966
10.999699999999999,10.316238461204186
11.0451,10.361325187853966
11.18,10.529450089238152
11.4014,10.749350809414478
11.7043,11.050134404518701
12.082600000000001,11.456121606333127
12.53,11.900264359746641
13.0384,12.404752780134087
13.6014,12.990470522397775
14.2125,13.596455836392993
14.865800000000002,14.268257312807886
15.556000000000001,14.952028317132728
16.2784,15.667141750623905
17.0289,16.43136983603227
17.8039,17.19742438446917
18.601300000000002,18.004147736269694
19.4166,18.808455512136295
20.2485,19.64489992963636
21.095,20.477754725633726
21.9543,21.335993499001702
22.825100000000003,22.189519075407862
22.3604,21.745627141645517
21.4708,20.872252394459817
20.5913,20.007004582251597
19.7232,19.158984992934965
18.868199999999998,18.314978048921684
18.0281,17.488969380884736
17.2041,16.673583791116055
16.4008,15.879330951301355
15.6202,15.104124958810319
14.865900000000002,14.35584485227356
14.142,13.633208761433911
13.453599999999998,12.949514272080313
12.8063,12.299662983889418
12.2067,11.703646180882224
11.6621,11.16209081086725
11.18,10.673351730611941
10.77,10.25365305847615
10.4401,9.910957486496539
10.1979,9.66995086512649
10.0497,9.505325448335528
9.99986,9.455729773310441
10.0497,9.505325448335528
10.197799999999999,9.632658183046779
10.440000000000001,9.873580791513897
10.770399999999999,10.1789966979274
11.1804,10.560002402714368
11.6619,11.008046639391981
12.2065,11.54866591320687
12.8061,12.143581048303655
13.453399999999998,12.785447818959257
14.141799999999998,13.467613814307796
14.8656,14.148536949809428
15.619900000000001,14.894376007323109
16.4015,15.666415855367582
17.204900000000002,16.459063926781166
18.0279,17.269970715246746
18.867900000000002,18.052612713458405
19.7229,18.891418213237788
20.591,19.741231160449676
21.4705,20.546786544869185
22.3602,21.4114575653262
22.8479,21.884062626321697
21.9313,20.932921724119986
21.023500000000002,20.050785576950872
20.1244,19.17427487807899
19.2353,18.305144140590997
18.357599999999998,17.37892382382466
17.493,16.53120735832405
16.6436,15.692460714352977
15.811800000000002,14.874091162120413
14.9995,14.14036634744577
14.212299999999999,13.362992659994994
13.453399999999998,12.612774578704139
12.7278,11.894803860783952
12.041599999999999,11.270061337972097
11.4018,10.635620223507258
10.8168,10.102212718310266
10.2958,9.58476989501269
9.84908,9.14092077830464
9.486650000000001,8.780702386491035
9.21945,8.555818258243905
9.05536,8.428670317442737
9.00001,8.373596842218149
9.055390000000001,8.460682238500809
9.219520000000001,8.624022514476373
9.486749999999999,8.889929318987054
9.84869,9.27860908902159
10.2954,9.723007782471381
10.817,10.241740473069562
11.402,10.82329975075169
12.0418,11.484973818486901
12.728,12.189725921500923
13.453599999999998,12.91039404772199
14.2126,13.663780864450896
14.999799999999999,14.465369657962453
15.811,15.269674915669192
16.642799999999998,16.112063480504915
17.4933,16.95412618037672
18.3579,17.825236832117135
19.2356,18.70589146979565
20.1247,19.594182991222272
21.0238,20.48066159102011
21.9315,21.37402308933852
22.847,22.28128571655447
22.4719,21.913057666071076
21.5405,20.997240110770804
20.6155,20.09048284072809
19.697899999999997,19.1848231972329
18.7886,18.2875572253595
17.8889,17.395783426047792
17.0005,16.515736084788802
16.1241,15.642620238399802
15.264,14.789203032306379
14.421999999999999,13.953147344298676
13.6014,13.131139198574292
12.8063,12.331505937646751
12.0418,11.571247288075643
11.314,10.847147300356523
10.6305,10.155202182105953
10.000399999999999,9.513690674952585
9.43381,8.949489581422302
8.94422,8.461825644917871
8.54405,8.046513896270628
8.24632,7.749870607884588
8.06241,7.566609200768679
8.00015,7.485326271468488
8.062370000000001,7.547322355880941
8.24625,7.730528710391345
8.54394,8.004970349462758
8.94464,8.404007035528993
9.43431,8.891518068097673
10.0003,9.429439545452944
10.6303,10.056078285254046
11.3138,10.735624297395677
12.041599999999999,11.458842541364803
12.8061,12.218090454588689
13.601199999999999,12.977409992715774
14.421800000000001,13.790912985757403
15.264800000000001,14.62590575743914
16.1249,15.442174164484632
17.0003,16.30693542395482
17.8887,17.183391364363416
18.7883,18.028274262497646
19.6976,18.921590025625544
20.6153,19.77247761986769
21.540300000000002,20.61877190396068
22.4728,21.457504933883822
22.1366,21.131938778929428
21.1892,20.136251149967105
20.2482,19.221201406135734
19.3131,18.309013944762636
18.384800000000002,17.387289871888044
17.464399999999998,16.485197541638264
16.5533,15.664087236213993
15.6529,14.777112312542931
14.765400000000001,13.90157616967845
13.8921,13.038937984655423
13.0382,12.254013229575486
12.2065,11.430086367977465
11.4018,10.682926440903719
10.6303,9.916999556045637
9.89977,9.23527650015679
9.21992,8.598028366951793
8.602780000000001,8.01831329192676
8.06277,7.511259314046908
7.615810000000001,7.065973896509171
7.28027,6.758896420328298
7.07131,6.574905478320437
7.000290000000001,6.5040984864874645
7.07136,6.596487281608154
7.280349999999999,6.804864120574575
7.61593,7.158381066723024
8.0623,7.60335932708965
8.60224,8.158000763827799
9.22012,8.787776851596467
9.89999,9.476705491864085
10.6305,10.204340524142026
11.402,10.981658836437878
12.2067,11.78923057066182
13.0384,12.620763976809627
13.892299999999999,13.469981491720551
14.7646,14.338379705519628
15.652099999999999,15.219974031212436
16.5535,16.11332655080868
17.4647,17.01706715189493
18.385099999999998,17.92471238072607
19.3134,18.843499962343852
20.2485,19.76026162063062
21.1895,20.688914024288618
22.1357,21.6210546372174
22.8032,22.266011867777685
21.8401,21.304677107734364
20.880499999999998,20.342533025184476
19.9249,19.39998470239498
18.9739,18.441438037573164
18.0281,17.484627245204937
17.0885,16.53066937289105
16.156100000000002,15.580586319586475
15.231200000000001,14.664270901723768
14.3176,13.729057095697488
13.4163,12.834922458899221
12.53,11.9549873430737
11.6621,11.092718956777393
10.817,10.221194070994633
10.000499999999999,9.409259185551415
9.22013,8.632831293751696
8.48597,7.902024452725633
7.81023,7.194816433716958
7.2112300000000005,6.598204138434625
6.70847,6.059183824311989
6.3249200000000005,5.677017714356257
6.08319,5.393318782615549
6.000430000000001,5.3108516628198394
6.08314,5.393268960886061
6.3248299999999995,5.634078433084665
6.70833,5.96727815544414
7.21175,6.468467061871739
7.81083,7.064651837308317
8.48576,7.679086896579274
9.2199,8.40859632127666
10.0002,9.183452828664862
10.816699999999999,9.993648550813704
11.6618,10.762718147741351
12.5298,11.621828737977335
13.4161,12.476450055257695
14.3184,13.367161766351678
15.232000000000001,14.267763758604003
16.1558,15.256768679498508
17.0882,16.17415788654398
18.0278,17.096917386611693
18.973599999999998,18.094953898242025
19.9246,19.08910513877128
20.8803,20.024038035824667
21.841,20.961099542288295
22.8041,21.897180474649602
22.561600000000002,21.66183248941109
21.587799999999998,20.772150022732927
20.6152,19.8710428182167
19.6467,18.920345474354644
18.6815,17.970897277681548
17.7201,17.065274830144325
16.7633,16.157098948864043
15.811800000000002,15.248098456332345
14.8666,14.340157510411457
13.9291,13.435304479779413
12.9997,12.534420430265897
12.0829,11.642346100994708
11.1803,10.76096055551305
10.2957,9.894249757345861
9.434249999999999,9.047501685228164
8.60274,8.218545385858645
7.8107999999999995,7.437794093255205
7.071750000000001,6.706944698688931
6.4039,6.044355705140763
5.83115,5.4726751754520615
5.38554,5.029104591552217
5.09953,4.743544840840068
5.00058,4.64346424113561
5.09959,4.742323938497811
5.38565,5.0240897884581095
5.83131,5.462594826609857
6.403309999999999,6.033496295458767
7.07108,6.699839292373676
7.811039999999999,7.429027896553917
8.60299,8.207226180118411
9.43451,9.021932990482062
10.296,9.863471214026482
11.1806,10.744312176144016
12.0831,11.622852411604594
12.9999,12.53461117296503
13.928199999999999,13.457237826728226
14.8657,14.365226332067069
15.812100000000001,15.304133417786266
16.7636,16.24724817539167
17.7204,17.167364521837815
18.681800000000003,18.117656575339602
19.647000000000002,19.03863428446878
20.6155,19.992220765430645
21.5868,20.909499280170554
22.5607,21.862924415242063
22.3601,21.62460422043102
21.3771,20.617351732408636
20.3958,19.60623816508484
19.4163,18.590857367402958
18.4391,17.63136538382844
17.464399999999998,16.672402801778496
16.4927,15.714723809843095
15.5245,14.759036085839496
14.5595,13.805219915501626
13.6009,12.800557580688475
12.648699999999998,11.857910757560342
11.7044,10.858738619843127
10.770100000000001,9.93256598949256
9.84875,9.018369752770901
8.94427,8.046981749347188
8.06235,7.221054150385896
7.21126,6.3746825508362495
6.40236,5.569717925151493
5.65618,4.826712430436273
4.99941,4.172386437266652
4.4716,3.6463089870877363
4.122590000000001,3.36395619302725
3.99947,3.2974315191322177
4.12252,3.420188547244174
4.47146,3.768247256051573
4.999230000000001,4.343945986697804
5.65685,4.999626450170108
6.403090000000001,5.743350050836234
7.21101,6.548154811138015
8.06208,7.44003465155498
8.944,8.317853720489605
9.848469999999999,9.21757623035175
10.7698,10.17430636987951
11.7041,11.139928275631064
12.6484,12.07810226288066
13.6018,13.058932494782344
14.560400000000001,14.04178156391239
15.524199999999999,14.997899270236996
16.4924,15.957494189801706
17.4641,16.94950802579887
18.4388,17.91397964328828
19.416,18.9078405674218
20.3955,19.875023459527956
21.3781,20.843629226037564
22.361,21.837918060872052
22.203999999999997,21.68347927083575
21.2137,20.708124999517015
20.2232,19.753579415163355
19.235,18.77639790737567
18.248,17.79916084083882
17.2625,16.841039658480035
16.2788,15.864747166252902
15.2972,14.889759482386218
14.318100000000001,13.931802660077999
13.342100000000002,12.960875446019012
12.3686,12.004165327013295
11.4012,11.040654787281788
10.4399,10.092236315450666
9.48653,9.141818621249787
8.54383,8.201697077978107
7.615710000000001,7.282445806637597
6.7082500000000005,6.380831205638188
5.83108,5.505191192529486
5.00019,4.676859450714081
4.241960000000001,3.9182598478626094
3.60498,3.2819542508791906
3.16182,2.8352716385901755
2.99961,2.673197107212489
3.1619099999999998,2.8353615613991465
3.60516,3.2716852686234006
4.24217,3.9079989857262323
4.99943,4.664276804140303
5.83027,5.484698890272191
6.70852,6.34963953815572
7.61599,7.240882373896575
8.54412,8.166554018340554
9.48683,9.106418441485088
10.440199999999999,10.039507546523849
11.4015,10.996942858265932
12.3689,11.959978584762169
13.3411,12.907145514563767
14.3172,13.877471228347794
15.2975,14.851295760180331
16.2791,15.801946100376343
17.2628,16.75018890395611
18.2483,17.695150826949103
19.2353,18.670119745395137
20.2235,19.609571040729644
21.2128,20.582539939015152
22.2031,21.51312385202585
22.0902,21.357407731783397
21.0947,20.382797660228174
20.0995,19.405926523000094
19.1049,18.42749761964599
18.110799999999998,17.402320403821317
17.1174,16.422542133061654
16.1249,15.393296055954899
15.133199999999999,14.413217127702348
14.1415,13.43191075003233
13.1525,12.452179686755887
12.1652,11.473145085597745
11.1801,10.443781478966484
10.198,9.468680863333837
9.21961,8.496454600866064
8.24641,7.471100852825977
7.28043,6.510145057063855
6.325,5.558991049519211
5.3845600000000005,4.622118079357634
4.47165,3.646375738105783
3.60519,2.7823229398517952
2.82816,2.006999537223574
2.23585,1.4157084364169341
1.9997500000000001,1.149210156443048
2.23572,1.3848288157463553
2.82794,1.9759920009792238
3.60493,2.8236403977942124
4.47249,3.688911607588824
5.38543,4.660699705499242
6.32471,5.596592949738578
7.28014,6.547958453905081
8.24611,7.509152780235121
9.21931,8.476825354927666
10.1977,9.504363607662413
11.1798,10.479809473249166
12.1649,11.457395298585858
13.153400000000001,12.437434944186993
14.1425,13.41705726551647
15.1329,14.448844333119133
16.1246,15.429502959825738
17.1171,16.409639392097773
18.1105,17.389171239495322
19.104599999999998,18.367678610764102
20.0992,19.395947074905546
21.0956,20.373739360977304
22.0912,21.348153212071388
22.023200000000003,21.33041357452273
21.0244,20.351288066077416
20.0245,19.36867349579057
19.0259,18.385310802966355
18.0275,17.440412479740008
17.0293,16.453463544702682
16.0313,15.465496759207923
15.0335,14.51122352847667
14.036000000000001,13.521233125018691
13.0389,12.561447913685427
12.041,11.569175134814943
11.0449,10.605324129040184
10.0495,9.6140928740868
9.05519,8.623453431979629
8.0622,7.633670000821746
7.071149999999999,6.669341802011312
6.08298,5.683397284651174
5.09937,4.701641729805462
4.12359,3.727359937221755
3.16169,2.7878470600311083
2.23563,1.8625607096709937
1.4139300000000001,1.0413225767232304
0.999894,0.646316946856025
1.41415,1.0604270942366048
2.2359,1.8817385451214634
3.16199,2.8237434240658703
4.12268,3.783445933271319
5.098450000000001,4.757933473263941
6.08329,5.755647413881813
7.07146,6.754080539849385
8.06251,7.752673183637395
9.055489999999999,8.743334536140678
10.049800000000001,9.734990358712654
11.0452,10.734488232156108
12.041300000000001,11.727261160235887
13.038,12.720220057113032
14.0351,13.713125064575756
15.0338,14.71164692175473
16.031599999999997,15.704261869993694
17.029600000000002,16.698025214244854
18.0278,17.688145474434606
19.0262,18.67922666796493
20.024800000000003,19.664581406135355
21.023500000000002,20.65379645366551
22.0222,21.64168928295704
23.0211,22.628184037284093
22.9994,22.597781838530892
21.9995,21.59849878829688
20.999699999999997,20.610072733642284
19.9998,19.605700710030423
18.9999,18.597932048099636
18.0001,17.60660036218657
17.0002,16.61423505226484
16.0004,15.602486881171576
15.0005,14.608883258298853
13.999400000000001,13.613415746660559
12.999600000000001,12.598301192870517
11.9997,11.603120890121179
10.9998,10.607418485089221
9.99998,9.589242583686218
9.00012,8.592842420903386
8.00027,7.596014812499291
7.00041,6.574825098273589
6.0005500000000005,5.577320339677281
4.99944,4.578175167569388
3.99958,3.5538826241498853
2.99973,2.5553288485767767
1.99987,1.5279567065688013
1.00001,0.5286805430709436
0.000159019,-0.47097626961362465
0.9997050000000001,0.49721846133617026
1.9995599999999998,1.496451176705169
2.9994199999999998,2.4609224954261397
4.00052,3.42241759730024
5.00038,4.420093841484645
6.00024,5.417250891658443
7.0001,6.37113149232561
7.999960000000001,7.366902809375103
8.99981,8.362020909980446
9.99967,9.307561256879769
10.9995,10.300773015965142
11.9994,11.29320057466601
13.0005,12.28588811349862
14.000399999999999,13.276365633242442
15.0002,14.206843109144947
16.0001,15.125242574848015
16.9999,16.109552867019005
17.9998,17.0920827453073
18.9996,17.986435022576906
19.9995,18.962280871374176
21.0006,19.93609715733486
22.000500000000002,20.956446707196914
23.000300000000003,21.922292746874774
22.023200000000003,20.978427434769188
21.0244,20.093914374277393
20.0245,19.117899775718115
19.0259,18.140355805814515
18.0275,17.22838384598925
17.0293,16.303799534653155
16.0313,15.31843832970335
15.0335,14.331926049523268
14.036000000000001,13.393985361266918
13.0389,12.40524881977241
12.041,11.414815935227871
11.0449,10.468319078404397
10.0495,9.478386512991237
9.05518,8.488880622382755
8.06219,7.500096155614467
7.07114,6.512679897135981
6.08297,5.565196936255704
5.09936,4.618084258309148
4.12357,3.6441070917249245
3.16167,2.71460977299061
2.23559,1.789454909504331
1.41388,0.9966273956535623
0.9998210000000001,0.6086846780377528
1.4141000000000001,1.0228023346679382
2.23587,1.8678120057132566
3.1619599999999997,2.7931386482420835
4.12266,3.7527619099831027
5.09844,4.7488598959066834
6.083270000000001,5.732057972830488
7.07145,6.718281723008186
8.0625,7.726865782002643
9.055489999999999,8.717344088795068
10.049800000000001,9.70877895813224
11.0452,10.718908893520169
12.041300000000001,11.711515026070561
13.037899999999999,12.70418678929008
14.0351,13.713125064575756
15.0338,14.707121809241618
16.031599999999997,15.699663938083809
17.029600000000002,16.691776605733175
18.0278,17.697795422854362
19.0262,18.689084513315326
20.024800000000003,19.691625075791976
21.023500000000002,20.69046905341538
22.0222,21.68500966139576
23.0211,22.672916411527762
22.0902,21.752309301484736
21.0947,20.76826431059507
20.0995,19.779699454415713
19.1049,18.79255817906601
18.110799999999998,17.805069733634532
17.1174,16.812594655365267
16.1248,15.82532387305843
15.133199999999999,14.830590751638796
14.1415,13.843260722244153
13.1525,12.847573825828126
12.1652,11.850706331934898
11.1801,10.853366229420399
10.198,9.856524664979437
9.21959,8.881001629543594
8.24639,7.890465022411094
7.28041,6.926792409679497
6.32497,5.973316179480842
5.38453,5.012770727055817
4.47162,4.101264385954514
3.60515,3.2120717685216094
2.82811,2.4358473598974606
2.23578,1.818021070998423
1.99968,1.5820937439165361
2.23565,1.817891171433999
2.82789,2.409612059172714
3.60489,3.157283497863532
4.47246,4.023541770444987
5.3854,4.93478007716123
6.324680000000001,5.840514125737326
7.280119999999999,6.793250715371586
8.24609,7.756044293213156
9.219289999999999,8.690587579459415
10.1977,9.664490365957436
11.1798,10.602435310863036
12.1649,11.58133663255794
13.153400000000001,12.562857381699459
14.142399999999999,13.54403968840896
15.1329,14.48054538914119
16.1245,15.461616419287065
17.1171,16.442424207132756
18.1105,17.369592210805486
19.104599999999998,18.347676795669187
20.0992,19.261933094044316
21.0956,20.236184098859347
22.0912,21.206566551238062
22.203999999999997,21.241029689705627
21.2137,20.278362313643985
20.2232,19.312117324716883
19.235,18.264340486110612
18.248,17.29799053706703
17.2625,16.330850846537974
16.2788,15.316006592037429
15.2972,14.434176694343043
14.318100000000001,13.467580381853116
13.342,12.571980312658111
12.3686,11.60772206665129
11.4012,10.648439598628714
10.4399,9.694327984156892
9.486509999999999,8.805064170924519
8.5438,7.867450035979634
7.615679999999999,6.943732434007585
6.70821,6.090128546289609
5.83104,5.215846118058955
5.00014,4.387278807762337
4.2419,3.630836861871365
3.6049200000000003,2.995129673210881
3.1617399999999996,2.5969821541411133
2.9995399999999997,2.4350163850155577
3.1618399999999998,2.5970820058358046
3.6050899999999997,3.0797719632384677
4.24212,3.7157052414740677
4.99939,4.471428219177617
5.83024,5.337223920262933
6.70849,6.213156808652886
7.615959999999999,7.117848966837318
8.54409,8.077195097772858
9.486799999999999,9.016386503131727
10.440199999999999,9.965757672129136
11.4015,10.922481899877766
12.3689,11.88471463082068
13.3411,12.884460022693013
14.3171,13.854384636163976
15.2975,14.827970115560396
16.2791,15.834048219338545
17.2628,16.80978607818034
18.2483,17.786352460529372
19.2353,18.763304206794654
20.2235,19.772289483904856
21.2128,20.749584918686182
22.2031,21.75739640844103
22.3601,21.94084860123234
21.3771,20.970001589160493
20.3958,20.02385621914189
19.4163,19.05315950767644
18.439,18.08365434093993
17.464299999999998,17.136339640522667
16.4926,16.18796240702764
15.5245,15.224763500650631
14.5595,14.278447546342969
13.6009,13.334854384977897
12.648599999999998,12.39387093051501
11.7043,11.452307784117474
10.770100000000001,10.525393955322528
9.84872,9.607726139827983
8.94424,8.703450655678077
8.06231,7.818342906992586
7.21122,6.960869564738515
6.40231,6.142577621299715
5.65613,5.384220627754339
4.999350000000001,4.712636825932637
4.47154,4.185427762816144
4.12252,3.836766533783937
3.99939,3.695937198172649
4.12245,3.8188705134570564
4.4714,4.167439450489127
4.99917,4.674499460425116
5.6568,5.331168232226138
6.40305,6.053836070603648
7.21097,6.860106700275096
8.06204,7.68449256731279
